ItemCode  ,Date                      ,Average_Cost,Average_Sales_Price,Total_Sales_Quantity,UPC          
1303201141,06/11/24,4.676666,6.34,3,880107314320
1303201141,06/12/24,4.673333,6.96,3,880107314320
1303201141,06/13/24,4.675714,7.36,21,880107314320
1303201141,06/14/24,4.674,7.19,15,880107314320
1303201141,06/17/24,4.675833,6.71,7,880107314320
1303201141,06/18/24,4.674444,7.19,9,880107314320
1303201141,06/19/24,4.676,7.19,5,880107314320
1303201141,06/20/24,4.67335,7.19,4,880107314320
1303201141,06/21/24,4.675,6.90,6,880107314320
1303201141,06/22/24,4.675,6.47,2,880107314320
1303201141,06/24/24,4.67,6.47,1,880107314320
1303201141,06/27/24,4.67,7.59,2,880107314320
1303201141,07/22/24,4.67,6.39,1,880107314320
1303201141,07/23/24,4.67,5.88,3,880107314320
1303201141,07/24/24,4.67195,5.77,20,880107314320
1303201141,07/25/24,4.670825,5.77,6,880107314320
1303201141,07/26/24,4.670555,5.73,10,880107314320
1303201141,07/27/24,4.670922,6.89,12,880107314320
1303201141,07/29/24,4.67,7.72,3,880107314320
1303201141,07/30/24,4.671666,7.72,4,880107314320
1303201141,07/31/24,4.6725,7.23,5,880107314320
1303201141,08/01/24,4.67,7.99,5,880107314320
1303201141,08/02/24,4.675,6.53,14,880107314320
1303201141,08/03/24,4.675,5.61,24,880107314320
1303201141,08/05/24,4.672666,5.45,49,880107314320
1303201141,08/06/24,4.67555,5.41,34,880107314320
1303201141,08/09/24,4.67,6.63,2,880107314320
1303201141,08/10/24,4.671883,5.49,21,880107314320
1303201141,08/12/24,4.67125,5.54,5,880107314320
1303201141,08/13/24,4.673,5.26,26,880107314320
1303201141,08/14/24,4.672287,5.62,13,880107314320
1303201141,08/15/24,4.672,5.66,18,880107314320
1303201141,08/16/24,4.672714,5.18,21,880107314320
1303201141,08/17/24,4.672333,5.34,12,880107314320
1303201141,08/19/24,4.671185,6.42,10,880107314320
1303201141,08/20/24,4.67,7.06,3,880107314320
1303201141,08/21/24,4.67,5.94,4,880107314320
1303201141,08/22/24,4.67,7.39,2,880107314320
1303201141,08/23/24,4.67,5.94,2,880107314320
1303201141,08/24/24,4.672075,7.69,7,880107314320
1303201141,08/26/24,4.671666,7.06,4,880107314320
1303201141,08/27/24,4.6711,7.46,5,880107314320
1303201141,08/28/24,4.67,7.99,1,880107314320
1303201141,08/29/24,4.67,7.19,2,880107314320
1303201141,08/30/24,4.67,7.19,3,880107314320
1303201141,08/31/24,4.67,7.19,2,880107314320
1303201141,09/02/24,4.671666,7.99,4,880107314320
1303201141,09/03/24,4.6775,6.79,3,880107314320
1303201141,09/04/24,4.67375,7.99,5,880107314320
1303201141,09/05/24,4.67375,6.99,5,880107314320
1303201141,09/06/24,4.676666,7.59,6,880107314320
1303201141,09/07/24,4.675,7.32,6,880107314320
1303201141,09/08/24,4.67,7.99,1,880107314320
1303201141,09/09/24,4.675,7.52,4,880107314320
1303201141,09/10/24,4.67,7.99,1,880107314320
1303201141,09/11/24,4.676666,7.72,3,880107314320
1303201141,09/12/24,4.6733,7.99,3,880107314320
1303201141,09/13/24,4.675,7.99,4,880107314320
1303201141,09/14/24,4.6775,7.19,3,880107314320
1303201141,09/16/24,4.675,7.39,2,880107314320
1303201141,09/17/24,4.674,7.83,15,880107314320
1303201141,09/18/24,4.68,7.99,1,880107314320
1303201141,09/19/24,4.6725,7.59,3,880107314320
1303201141,09/20/24,4.68,7.19,1,880107314320
1303201141,09/23/24,4.674,8.27,7,880107314320
1303201141,09/24/24,4.675,8.09,2,880107314320
1303201141,09/25/24,4.68,7.19,1,880107314320
1303201141,09/26/24,4.675,8.99,2,880107314320
1303201141,09/27/24,4.6725,8.54,3,880107314320
1303201141,09/28/24,4.675,7.69,2,880107314320
1303201141,09/30/24,4.675,7.28,4,880107314320
1303201141,10/01/24,4.675,7.99,2,880107314320
1303201141,10/02/24,4.6775,8.09,3,880107314320
1303201141,10/03/24,4.675,8.09,2,880107314320
1303201141,10/04/24,4.67,7.99,1,880107314320
1303201141,10/07/24,4.675,7.99,2,880107314320
1303201141,10/08/24,4.67625,7.69,5,880107314320
1303201141,10/09/24,4.67,7.99,1,880107314320
1303201141,10/11/24,4.68,7.99,1,880107314320
1303201141,10/12/24,4.6725,7.39,3,880107314320
1303201141,10/14/24,4.68,6.79,1,880107314320
1303201141,10/15/24,4.675,8.04,2,880107314320
1303201141,10/16/24,4.67,8.09,1,880107314320
1303201141,10/18/24,4.68,7.99,1,880107314320
1303201141,10/19/24,4.6725,8.04,3,880107314320
1303201141,10/21/24,4.6725,7.59,11,880107314320
1303201141,10/22/24,4.672142,7.88,10,880107314320
1303201141,10/23/24,4.67,7.99,2,880107314320
1303201141,10/24/24,4.671,8.19,8,880107314320
1303201141,10/25/24,4.673333,8.06,5,880107314320
1303201141,10/26/24,4.675,8.99,2,880107314320
1303201141,10/28/24,4.67,8.69,3,880107314320
1303201141,10/29/24,4.6725,8.09,3,880107314320
1303201141,10/31/24,4.6725,8.99,3,880107314320
1303201141,11/01/24,4.671666,8.99,4,880107314320
1303201141,11/02/24,4.67,8.09,1,880107314320
1303201141,11/06/24,4.67,8.99,1,880107314320
1303201141,11/07/24,4.673333,8.99,5,880107314320
1303201141,11/08/24,4.67,8.09,2,880107314320
1303201141,11/12/24,4.675,7.19,2,880107314320
1303201141,11/13/24,4.67,7.19,2,880107314320
1303201141,11/14/24,4.67,7.99,1,880107314320
1303201141,11/15/24,4.673333,7.46,5,880107314320
1303201141,11/16/24,4.6725,7.59,3,880107314320
1303201141,11/19/24,4.67125,7.82,5,880107314320
1303201141,11/20/24,4.67,7.99,1,880107314320
1303201151,03/14/24,3.05,5.99,5,3114602299
1303201151,03/15/24,3.05,5.99,2,3114602299
1303201151,03/18/24,3.05,5.99,2,3114602299
1303201151,03/19/24,3.05,5.99,4,3114602299
1303201151,03/20/24,3.045,5.99,3,3114602299
1303201151,03/21/24,3.04,5.99,1,3114602299
1303201151,03/22/24,3.04,5.39,1,3114602299
1303201151,03/27/24,3.04,5.77,9,3114602299
1303201151,03/28/24,3.04,5.99,2,3114602299
1303201151,03/29/24,3.04,5.99,1,3114602299
1303201151,03/30/24,3.04,5.79,4,3114602299
1303201151,04/01/24,3.04,5.84,4,3114602299
1303201151,04/02/24,3.04,5.99,6,3114602299
1303201151,04/03/24,3.04,5.99,4,3114602299
1303201151,04/04/24,3.04,5.99,6,3114602299
1303201151,04/05/24,3.04,5.69,2,3114602299
1303201151,04/08/24,3.04,5.75,5,3114602299
1303201151,04/09/24,3.04,5.99,3,3114602299
1303201151,04/10/24,3.04,5.99,2,3114602299
1303201151,04/12/24,3.04,5.99,2,3114602299
1303201151,04/13/24,3.04,5.59,4,3114602299
1303201151,04/15/24,3.04,5.99,1,3114602299
1303201151,04/16/24,3.04,5.99,8,3114602299
1303201151,04/17/24,3.04,5.99,1,3114602299
1303201151,04/18/24,3.04,5.99,2,3114602299
1303201151,04/20/24,3.04,5.99,3,3114602299
1303201151,04/22/24,3.04,5.09,1,3114602299
1303201151,04/23/24,3.045,5.09,2,3114602299
1303201151,04/24/24,3.04585,4.79,5,3114602299
1303201151,04/25/24,3.045,5.39,2,3114602299
1303201151,04/26/24,3.04,4.94,3,3114602299
1303201151,04/27/24,3.05,5.99,1,3114602299
1303201151,04/29/24,3.045,5.24,4,3114602299
1303201151,04/30/24,3.045,4.94,6,3114602299
1303201151,05/01/24,3.043333,5.19,3,3114602299
1303201151,05/02/24,3.05,5.99,1,3114602299
1303201151,05/03/24,3.04,5.99,1,3114602299
1303201151,05/04/24,3.0467,5.09,3,3114602299
1303201151,05/06/24,3.04,5.99,1,3114602299
1303201151,05/07/24,3.05,5.09,1,3114602299
1303201151,05/08/24,3.045,5.39,6,3114602299
1303201151,05/09/24,3.043333,5.09,3,3114602299
1303201151,05/10/24,3.045,5.54,2,3114602299
1303201151,05/11/24,3.0475,5.09,3,3114602299
1303201151,05/13/24,3.065,5.39,4,3114602299
1303201151,05/14/24,3.13,4.94,2,3114602299
1303201151,05/15/24,3.13,4.99,4,3114602299
1303201151,05/16/24,3.13,5.99,3,3114602299
1303201151,05/17/24,3.13,5.39,2,3114602299
1303201151,05/18/24,3.13,5.09,1,3114602299
1303201151,05/20/24,3.13,5.63,5,3114602299
1303201151,05/21/24,3.13,5.39,3,3114602299
1303201151,05/22/24,3.13,5.77,5,3114602299
1303201151,05/23/24,3.13,5.99,4,3114602299
1303201151,05/24/24,3.13,5.09,1,3114602299
1303201151,05/25/24,3.13,5.84,4,3114602299
1303201151,05/27/24,3.13,5.69,2,3114602299
1303201151,05/29/24,3.13,5.99,4,3114602299
1303201151,05/30/24,3.13,5.99,2,3114602299
1303201151,05/31/24,3.13,5.79,3,3114602299
1303201151,06/03/24,3.13,5.99,1,3114602299
1303201151,06/04/24,3.129166,5.86,13,3114602299
1303201151,06/05/24,3.1275,5.39,3,3114602299
1303201151,06/06/24,3.13,5.87,5,3114602299
1303201151,06/07/24,3.772928,2.85,97,3114602299
1303201151,06/08/24,4.137533,2.70,42,3114602299
1303201151,06/10/24,5.898522,3.25,75,3114602299
1303201151,06/11/24,3.1298,3.43,39,3114602299
1303201151,06/12/24,3.128712,3.23,22,3114602299
1303201151,06/13/24,5.216666,2.69,6,3114602299
1303201151,06/15/24,3.128783,2.69,14,3114602299
1303201151,06/17/24,3.129581,2.97,47,3114602299
1303201151,06/18/24,3.129655,2.97,53,3114602299
1303201151,06/19/24,3.128776,3.20,65,3114602299
1303201151,06/20/24,3.129362,2.97,52,3114602299
1303201151,06/21/24,3.12854,2.93,20,3114602299
1303201151,06/22/24,3.1285,2.69,19,3114602299
1303201151,06/24/24,3.157666,2.79,12,3114602299
1303201151,06/25/24,3.25,2.69,2,3114602299
1303201151,06/26/24,3.25,2.99,2,3114602299
1303201151,06/27/24,4.233333,4.03,10,3114602299
1303201151,06/28/24,3.25,4.62,2,3114602299
1303201151,06/29/24,3.25,4.99,2,3114602299
1303201151,07/01/24,3.12875,4.62,5,3114602299
1303201151,07/02/24,3.13,4.24,1,3114602299
1303201151,07/03/24,3.129,4.39,6,3114602299
1303201151,07/05/24,3.128333,4.62,9,3114602299
1303201151,07/06/24,3.128066,4.24,11,3114602299
1303201151,07/08/24,3.128333,4.24,8,3114602299
1303201151,07/09/24,3.1289,4.74,5,3114602299
1303201151,07/10/24,3.1275,4.43,6,3114602299
1303201151,07/11/24,3.16,4.99,8,3114602299
1303201151,07/12/24,3.126666,4.82,5,3114602299
1303201151,07/13/24,3.128333,6.16,4,3114602299
1303201151,07/16/24,3.13,5.59,1,3114602299
1303201151,07/17/24,3.125,6.99,2,3114602299
1303201151,07/18/24,3.1267,5.59,3,3114602299
1303201151,07/23/24,3.1275,6.29,3,3114602299
1303201151,07/25/24,3.13,5.59,1,3114602299
1303201151,07/26/24,3.13,6.29,2,3114602299
1303201151,07/27/24,3.13,6.64,2,3114602299
1303201151,07/29/24,3.125,4.99,2,3114602299
1303201151,07/30/24,3.204162,4.80,12,3114602299
1303201151,07/31/24,3.25,4.49,4,3114602299
1303201151,08/01/24,3.25,4.63,7,3114602299
1303201151,08/02/24,3.25,4.50,7,3114602299
1303201151,08/05/24,3.236666,4.50,13,3114602299
1303201151,08/06/24,3.13,4.70,8,3114602299
1303201151,08/07/24,3.129375,5.24,7,3114602299
1303201151,08/08/24,3.13,4.79,7,3114602299
1303201151,08/09/24,3.13,4.79,8,3114602299
1303201151,08/10/24,3.13,4.34,4,3114602299
1303201151,08/12/24,3.13,4.85,8,3114602299
1303201151,08/13/24,3.13,5.41,4,3114602299
1303201151,08/14/24,3.13,6.12,3,3114602299
1303201151,08/15/24,3.13,6.99,1,3114602299
1303201151,08/19/24,3.13,5.94,1,3114602299
1303201151,08/20/24,3.13,5.94,1,3114602299
1303201151,08/21/24,3.13,6.47,4,3114602299
1303201151,08/22/24,3.13,5.24,4,3114602299
1303201151,08/23/24,3.129375,4.83,7,3114602299
1303201151,08/24/24,3.13,4.00,5,3114602299
1303201151,08/26/24,3.129516,3.67,21,3114602299
1303201151,08/27/24,3.129462,3.62,33,3114602299
1303201151,08/28/24,3.128808,3.59,38,3114602299
1303201151,08/29/24,3.127586,3.73,42,3114602299
1303201151,08/30/24,3.128295,3.72,35,3114602299
1303201151,08/31/24,3.1297,3.76,36,3114602299
1303201151,09/02/24,3.13,6.29,3,3114602299
1303201151,09/03/24,3.13,5.18,11,3114602299
1303201151,09/04/24,3.13,5.79,3,3114602299
1303201151,09/05/24,3.13,6.99,1,3114602299
1303201151,09/06/24,3.13,5.82,4,3114602299
1303201151,09/07/24,3.13,5.85,5,3114602299
1303201151,09/08/24,3.13,6.99,1,3114602299
1303201151,09/09/24,3.13,6.99,1,3114602299
1303201151,09/10/24,3.13,6.08,3,3114602299
1303201151,09/11/24,3.13,6.99,3,3114602299
1303201151,09/13/24,3.13,6.19,12,3114602299
1303201151,09/17/24,3.1275,6.99,4,3114602299
1303201151,09/18/24,3.13,6.99,2,3114602299
1303201151,09/19/24,3.13,6.99,2,3114602299
1303201151,09/23/24,3.13,6.29,1,3114602299
1303201151,09/24/24,3.13,6.99,2,3114602299
1303201151,09/25/24,3.13,6.99,1,3114602299
1303201151,09/26/24,3.13,5.19,2,3114602299
1303201151,09/28/24,3.13,5.66,1,3114602299
1303201151,09/30/24,3.13,5.98,2,3114602299
1303201151,10/01/24,3.13,6.72,6,3114602299
1303201151,10/02/24,3.13,6.29,1,3114602299
1303201151,10/03/24,3.13,6.29,2,3114602299
1303201151,10/05/24,3.13,5.66,1,3114602299
1303201151,10/07/24,3.13,5.66,1,3114602299
1303201151,10/08/24,3.13,6.29,2,3114602299
1303201151,10/09/24,3.13,5.94,1,3114602299
1303201151,10/10/24,3.13,6.47,2,3114602299
1303201151,10/11/24,3.13,6.99,1,3114602299
1303201151,10/12/24,3.13,6.17,2,3114602299
1303201151,10/14/24,3.13,6.47,2,3114602299
1303201151,10/15/24,3.13,5.98,3,3114602299
1303201151,10/16/24,3.13,6.99,1,3114602299
1303201151,10/19/24,3.13,6.57,5,3114602299
1303201151,10/21/24,3.13,6.29,2,3114602299
1303201151,10/22/24,3.13,6.99,3,3114602299
1303201151,10/23/24,3.13,6.99,2,3114602299
1303201151,10/24/24,3.13,6.85,6,3114602299
1303201151,10/25/24,3.13,6.99,2,3114602299
1303201151,10/26/24,3.13,6.29,1,3114602299
1303201151,10/28/24,3.13,6.99,3,3114602299
1303201151,10/29/24,3.13,6.99,1,3114602299
1303201151,10/30/24,3.13,6.99,1,3114602299
1303201151,10/31/24,3.13,6.99,4,3114602299
1303201151,11/01/24,3.13,6.29,1,3114602299
1303201151,11/05/24,3.13,6.99,1,3114602299
1303201151,11/07/24,3.13,5.38,11,3114602299
1303201151,11/08/24,3.13,4.55,11,3114602299
1303201151,11/09/24,3.13,4.66,5,3114602299
1303201151,11/11/24,3.13,4.72,18,3114602299
1303201151,11/12/24,3.13,4.59,17,3114602299
1303201151,11/13/24,3.13,4.88,10,3114602299
1303201151,11/14/24,3.129472,4.99,18,3114602299
1303201151,11/15/24,3.13,4.91,7,3114602299
1303201151,11/16/24,3.13,5.06,11,3114602299
1303201151,11/18/24,3.129642,6.05,11,3114602299
1303201151,11/19/24,3.129752,4.97,26,3114602299
1303201151,11/20/24,3.13,4.91,8,3114602299
1303201153,03/14/24,2.98,5.99,2,3114602317
1303201153,03/15/24,2.98,5.99,3,3114602317
1303201153,03/16/24,2.98,5.99,1,3114602317
1303201153,03/18/24,2.98,5.99,2,3114602317
1303201153,03/19/24,2.98,5.99,4,3114602317
1303201153,03/27/24,2.98,5.89,6,3114602317
1303201153,03/30/24,2.98,5.99,1,3114602317
1303201153,04/01/24,2.98,5.79,9,3114602317
1303201153,04/03/24,2.98,5.99,1,3114602317
1303201153,04/05/24,2.98,5.69,2,3114602317
1303201153,04/08/24,2.98,5.99,2,3114602317
1303201153,04/09/24,2.98,5.99,8,3114602317
1303201153,04/10/24,2.98,5.99,2,3114602317
1303201153,04/15/24,2.98,5.99,3,3114602317
1303201153,04/16/24,2.98,5.99,2,3114602317
1303201153,04/18/24,2.98,5.99,1,3114602317
1303201153,04/19/24,2.98,5.99,1,3114602317
1303201153,04/20/24,2.98,5.99,1,3114602317
1303201153,04/22/24,2.98,4.79,3,3114602317
1303201153,04/23/24,2.98,5.59,3,3114602317
1303201153,04/24/24,2.98,4.79,2,3114602317
1303201153,04/26/24,2.98,4.79,1,3114602317
1303201153,04/29/24,2.98,5.29,5,3114602317
1303201153,04/30/24,2.98,5.09,1,3114602317
1303201153,05/01/24,2.98,4.79,1,3114602317
1303201153,05/02/24,3.115,5.09,7,3114602317
1303201153,05/03/24,3.126666,5.59,3,3114602317
1303201153,05/04/24,3.1289,5.69,5,3114602317
1303201153,05/08/24,3.125,5.09,2,3114602317
1303201153,05/09/24,3.13,5.09,1,3114602317
1303201153,05/10/24,3.13,5.09,1,3114602317
1303201153,05/11/24,3.125,5.09,2,3114602317
1303201153,05/14/24,3.13,4.99,3,3114602317
1303201153,05/15/24,3.13,4.94,2,3114602317
1303201153,05/16/24,3.13,5.29,3,3114602317
1303201153,05/17/24,3.13,5.19,3,3114602317
1303201153,05/20/24,3.128333,5.39,4,3114602317
1303201153,05/21/24,3.128333,5.99,4,3114602317
1303201153,05/23/24,3.12,5.99,1,3114602317
1303201153,05/27/24,3.13,5.99,1,3114602317
1303201153,05/29/24,3.125,5.39,2,3114602317
1303201153,06/05/24,3.13,5.69,3,3114602317
1303201153,06/06/24,3.13,5.99,2,3114602317
1303201153,06/08/24,3.13,5.99,1,3114602317
1303201153,06/10/24,3.13,4.58,1,3114602317
1303201153,06/11/24,3.13,4.58,1,3114602317
1303201153,06/13/24,3.125,5.54,4,3114602317
1303201153,06/14/24,3.128333,5.99,4,3114602317
1303201153,06/18/24,3.13,5.99,6,3114602317
1303201153,06/19/24,3.13,5.99,3,3114602317
1303201153,06/20/24,3.13,5.99,1,3114602317
1303201153,06/21/24,3.13,5.39,2,3114602317
1303201153,06/22/24,3.13,4.27,3,3114602317
1303201153,06/24/24,3.13,4.31,5,3114602317
1303201153,06/25/24,3.12945,4.04,12,3114602317
1303201153,06/26/24,3.1275,4.38,4,3114602317
1303201153,06/27/24,3.196428,4.51,14,3114602317
1303201153,06/28/24,3.25,3.82,3,3114602317
1303201153,06/29/24,3.25,3.97,8,3114602317
1303201153,07/01/24,3.13,4.06,13,3114602317
1303201153,07/02/24,3.13,4.02,13,3114602317
1303201153,07/03/24,3.13,3.97,12,3114602317
1303201153,07/05/24,3.13,3.98,9,3114602317
1303201153,07/06/24,3.1281,3.82,24,3114602317
1303201153,07/08/24,3.128744,3.82,19,3114602317
1303201153,07/09/24,3.12,5.09,1,3114602317
1303201153,07/10/24,3.13,5.09,1,3114602317
1303201153,07/11/24,3.126666,5.27,3,3114602317
1303201153,07/12/24,3.13,5.99,1,3114602317
1303201153,07/15/24,3.403333,5.27,4,3114602317
1303201153,07/16/24,3.46,4.79,1,3114602317
1303201153,07/17/24,3.46,5.99,1,3114602317
1303201153,07/20/24,3.46,4.79,2,3114602317
1303201153,07/22/24,3.46,4.59,6,3114602317
1303201153,07/23/24,3.394,4.06,5,3114602317
1303201153,07/24/24,3.46,3.79,11,3114602317
1303201153,07/25/24,3.46,3.74,8,3114602317
1303201153,07/26/24,3.46,3.79,13,3114602317
1303201153,07/27/24,3.46,4.49,4,3114602317
1303201153,07/29/24,3.46,4.13,14,3114602317
1303201153,07/30/24,3.46,4.11,13,3114602317
1303201153,07/31/24,3.46,4.04,3,3114602317
1303201153,08/01/24,3.46,4.31,7,3114602317
1303201153,08/02/24,3.459833,4.35,16,3114602317
1303201153,08/03/24,3.46,3.27,13,3114602317
1303201153,08/05/24,3.46,4.49,6,3114602317
1303201153,08/06/24,3.46,4.04,1,3114602317
1303201153,08/07/24,3.46,5.99,5,3114602317
1303201153,08/08/24,3.46,5.99,1,3114602317
1303201153,08/09/24,3.46,5.24,17,3114602317
1303201153,08/12/24,3.46,5.12,4,3114602317
1303201153,08/13/24,3.46,5.99,3,3114602317
1303201153,08/15/24,3.46,5.79,4,3114602317
1303201153,08/17/24,3.46,4.79,2,3114602317
1303201153,08/19/24,3.46,5.54,2,3114602317
1303201153,08/20/24,3.46,5.29,3,3114602317
1303201153,08/21/24,3.46,5.54,3,3114602317
1303201153,08/22/24,3.46,5.32,5,3114602317
1303201153,08/23/24,3.46,5.54,3,3114602317
1303201153,08/24/24,3.46,5.39,3,3114602317
1303201153,08/27/24,3.46,5.99,2,3114602317
1303201153,08/28/24,3.46,5.59,4,3114602317
1303201153,08/29/24,3.46,5.59,5,3114602317
1303201153,08/30/24,3.46,5.39,3,3114602317
1303201153,08/31/24,3.46,5.09,1,3114602317
1303201153,09/04/24,3.46,5.99,2,3114602317
1303201153,09/05/24,3.46,5.54,2,3114602317
1303201153,09/06/24,3.46,4.94,3,3114602317
1303201153,09/07/24,3.4586,5.09,7,3114602317
1303201153,09/11/24,3.46,5.39,5,3114602317
1303201153,09/13/24,3.46,5.99,3,3114602317
1303201153,09/14/24,3.46,5.99,1,3114602317
1303201153,09/16/24,3.45945,4.85,11,3114602317
1303201153,09/18/24,3.46,5.84,5,3114602317
1303201153,09/20/24,3.46,4.85,1,3114602317
1303201153,09/23/24,3.46,5.12,4,3114602317
1303201153,09/24/24,3.46,5.39,1,3114602317
1303201153,09/25/24,3.46,5.69,3,3114602317
1303201153,09/26/24,3.46,5.99,1,3114602317
1303201153,09/28/24,3.46,4.85,1,3114602317
1303201153,09/30/24,3.46,5.09,2,3114602317
1303201153,10/01/24,3.46,6.19,5,3114602317
1303201153,10/03/24,3.46,6.29,1,3114602317
1303201153,10/05/24,3.46,5.66,3,3114602317
1303201153,10/07/24,3.46,6.31,3,3114602317
1303201153,10/09/24,3.46,5.98,4,3114602317
1303201153,10/10/24,3.46,4.92,10,3114602317
1303201153,10/11/24,3.45835,4.62,4,3114602317
1303201153,10/12/24,3.46,4.99,2,3114602317
1303201153,10/14/24,3.45925,4.24,14,3114602317
1303201153,10/15/24,3.45867,4.54,16,3114602317
1303201153,10/16/24,3.45875,4.99,5,3114602317
1303201153,10/17/24,3.46,4.99,2,3114602317
1303201153,10/19/24,3.45,6.29,1,3114602317
1303201153,10/21/24,3.46,6.29,1,3114602317
1303201153,10/22/24,3.455,6.76,4,3114602317
1303201153,10/23/24,3.025,6.99,2,3114602317
1303201153,10/24/24,3.0275,6.64,3,3114602317
1303201153,10/25/24,3.03,6.29,2,3114602317
1303201153,10/29/24,3.03,6.99,1,3114602317
1303201153,10/30/24,3.03,6.99,1,3114602317
1303201153,10/31/24,3.025,6.99,2,3114602317
1303201153,11/06/24,3.03,6.99,1,3114602317
1303201153,11/07/24,3.03,6.99,3,3114602317
1303201153,11/08/24,3.03,5.74,2,3114602317
1303201153,11/09/24,3.03,4.49,1,3114602317
1303201153,11/11/24,3.03,4.60,7,3114602317
1303201153,11/12/24,3.029528,4.56,9,3114602317
1303201153,11/13/24,3.0275,4.87,6,3114602317
1303201153,11/14/24,3.03,4.99,1,3114602317
1303201153,11/15/24,3.02875,4.74,5,3114602317
1303201153,11/16/24,3.03,4.49,3,3114602317
1303201153,11/18/24,3.03,4.62,4,3114602317
1303201153,11/19/24,3.028616,4.66,9,3114602317
1303201153,11/20/24,3.02835,4.74,4,3114602317
1303201189,03/12/24,3.4,4.99,2,880111416339
1303201189,03/13/24,3.4,5.49,2,880111416339
1303201189,03/14/24,3.4,4.99,10,880111416339
1303201189,03/15/24,3.4,4.80,17,880111416339
1303201189,03/16/24,3.4,4.94,13,880111416339
1303201189,03/18/24,3.4,4.99,4,880111416339
1303201189,03/19/24,3.4,4.99,9,880111416339
1303201189,03/20/24,3.4,5.24,7,880111416339
1303201189,03/21/24,3.4,4.88,16,880111416339
1303201189,03/22/24,3.4,4.72,14,880111416339
1303201189,03/27/24,3.4,4.86,52,880111416339
1303201189,03/28/24,3.4,4.99,5,880111416339
1303201189,03/29/24,3.4,4.90,11,880111416339
1303201189,03/30/24,3.4,5.03,9,880111416339
1303201189,04/01/24,3.4,5.17,6,880111416339
1303201189,04/02/24,3.4,5.95,21,880111416339
1303201189,04/03/24,3.4,5.99,3,880111416339
1303201189,04/04/24,3.4,4.72,24,880111416339
1303201189,04/05/24,3.4,4.49,40,880111416339
1303201189,04/08/24,3.4,4.37,11,880111416339
1303201189,04/10/24,3.4,4.49,3,880111416339
1303201189,04/11/24,3.4,5.34,5,880111416339
1303201189,04/12/24,3.4,5.69,4,880111416339
1303201189,04/13/24,3.4,5.79,4,880111416339
1303201189,04/15/24,3.4,5.84,4,880111416339
1303201189,04/16/24,3.4,5.99,3,880111416339
1303201189,04/17/24,3.4,5.99,4,880111416339
1303201189,04/18/24,3.4,5.99,4,880111416339
1303201189,04/19/24,3.4,5.69,6,880111416339
1303201189,04/20/24,3.4,5.09,1,880111416339
1303201189,04/22/24,3.4,5.21,6,880111416339
1303201189,04/23/24,3.4,5.99,2,880111416339
1303201189,04/25/24,3.4,5.09,3,880111416339
1303201189,04/26/24,3.4,4.79,11,880111416339
1303201189,04/29/24,3.4,4.94,3,880111416339
1303201189,04/30/24,3.4,5.44,9,880111416339
1303201189,05/01/24,3.4,5.02,7,880111416339
1303201189,05/02/24,3.4,4.73,6,880111416339
1303201189,05/03/24,3.863533,4.13,19,880111416339
1303201189,05/04/24,3.875425,4.18,9,880111416339
1303201189,05/06/24,3.874285,4.28,9,880111416339
1303201189,05/07/24,3.875,4.24,4,880111416339
1303201189,05/09/24,3.4,4.66,12,880111416339
1303201189,05/10/24,3.4,4.37,8,880111416339
1303201189,05/11/24,3.4,4.45,21,880111416339
1303201189,05/13/24,3.4,4.49,13,880111416339
1303201189,05/14/24,3.4,4.13,13,880111416339
1303201189,05/15/24,3.4,4.28,14,880111416339
1303201189,05/16/24,3.4,4.38,8,880111416339
1303201189,05/17/24,3.4,4.04,15,880111416339
1303201189,05/18/24,3.4,4.30,6,880111416339
1303201189,05/20/24,3.4,4.51,16,880111416339
1303201189,05/21/24,3.4,4.57,31,880111416339
1303201189,05/22/24,3.4,4.99,20,880111416339
1303201189,05/23/24,3.4,4.99,8,880111416339
1303201189,05/24/24,3.4,4.60,7,880111416339
1303201189,05/25/24,3.4,4.49,6,880111416339
1303201189,05/27/24,3.4,4.49,18,880111416339
1303201189,05/28/24,3.4,4.82,3,880111416339
1303201189,05/29/24,3.4,4.91,26,880111416339
1303201189,05/30/24,3.4,4.87,25,880111416339
1303201189,05/31/24,3.4,4.79,26,880111416339
1303201189,06/01/24,3.4,4.69,7,880111416339
1303201189,06/03/24,3.4,4.66,12,880111416339
1303201189,06/04/24,3.4,5.55,12,880111416339
1303201189,06/05/24,3.4,5.59,4,880111416339
1303201189,06/07/24,3.4,5.39,1,880111416339
1303201189,06/10/24,3.4,5.09,2,880111416339
1303201189,06/11/24,3.4,4.71,5,880111416339
1303201189,06/12/24,3.4,4.95,13,880111416339
1303201189,06/13/24,3.4,5.69,13,880111416339
1303201189,06/14/24,3.4,5.99,5,880111416339
1303201189,06/15/24,3.4,5.69,2,880111416339
1303201189,06/17/24,3.4,5.79,3,880111416339
1303201189,06/18/24,3.4,5.82,11,880111416339
1303201189,06/19/24,3.4,5.99,3,880111416339
1303201189,06/21/24,3.4,4.49,8,880111416339
1303201189,06/22/24,3.4,4.15,4,880111416339
1303201189,06/24/24,3.4,4.76,10,880111416339
1303201189,06/25/24,3.4,4.24,13,880111416339
1303201189,06/26/24,3.4,4.49,9,880111416339
1303201189,06/27/24,3.4,5.45,6,880111416339
1303201189,06/28/24,3.4,5.09,5,880111416339
1303201189,06/29/24,3.4,5.15,7,880111416339
